date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:44	10430/10430	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:33%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-01.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-01.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:46	1310/1310	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:42%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-11.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-11.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:47	435093/435093	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:51:01%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/features/about_img_03.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/features/about_img_03.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:48	5768/5768	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:43%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-12.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-12.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:49	6840/6840	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:44%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-13.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-13.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:51	630634/630634	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:25%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-1.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-1.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:52	658085/658085	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:37%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-2.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-2.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:53	515297/515297	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:35%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-3.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-3.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:54	547609/547609	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:39%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-4.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-4.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:56	617923/617923	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:41%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-5.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-5.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:57	608528/608528	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:44%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-6.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-6.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:57	1547/1547	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:52%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/play-button2.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/play-button2.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:58	1373050/1373050	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:27%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/video-img.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/video-img.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:58	583/583	---M-Z	-1	error ('Read%20error%20when%20decompressing')	text/html	date:Sat,%2013%20Aug%202022%2009:24:09%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/c-object.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/c-object.a8.delayed	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:17:59	4056/4056	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:44%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-14.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-14.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:00	1798/1798	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:46%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-15.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-15.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:02	9285/9285	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:46%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-16.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-16.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:04	99968/99968	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:23%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-01.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-01.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:05	117429/117429	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:25%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-02.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-02.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:06	132527/132527	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:26%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-03.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-03.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:07	104743/104743	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:28%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-04.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/evn-img-04.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:07	2021/2021	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:47%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-17.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-17.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:09	25720/25720	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:53:03%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team09.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team09.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:10	30818/30818	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:53:05%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team10.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team10.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:11	24496/24496	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:53:05%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team11.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team11.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:12	29672/29672	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:53:07%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team12.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team12.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:14	6630/6630	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:48%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-18.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-18.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:15	1609833/1609833	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:18%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/testimonial-bg.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/testimonial-bg.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:15	4414/4414	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:50%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-19.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-19.png	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:18	650075/650075	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:49:54%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/inner_b4.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/inner_b4.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:19	803738/803738	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:49:58%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/inner_b5.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/inner_b5.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:20	728791/728791	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:00%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/inner_b6.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/inner_b6.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-2.html)
15:18:20	1708/1708	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:52:00%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon7.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon7.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:21	983815/983815	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:52:39%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/slider/slider_img03.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/slider/slider_img03.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:21	2385/2385	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:52:00%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon8.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon8.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:23	1754/1754	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:52:02%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon9.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon9.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:24	1782/1782	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:51:54%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon10.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/icon/sve-icon10.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:26	611715/611715	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:51:02%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/features/about_img_04.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/features/about_img_04.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:27	19326/19326	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:21%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/testi_avatar.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/testi_avatar.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:27	411278/411278	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:46%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-7.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-7.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:28	503/503	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:02%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/star.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/star.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:31	523605/523605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:48%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-8.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-8.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:32	495148/495148	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:49%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-9.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-9.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:33	534765/534765	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:25%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-10.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-10.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:34	645159/645159	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:27%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/video-img2.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/video-img2.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:34	151603/151603	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:52:49%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team01.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team01.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:35	140293/140293	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:52:50%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team02.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team02.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:37	198682/198682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:52:56%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team03.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team03.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:38	142260/142260	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:52:54%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/team/team04.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/team/team04.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:38	26948/26948	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202023%2010:43:36%20GMT	https://htmldemo.zcubethemes.com/qeducato/single-projects.html	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/single-projects.html	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:41	564814/564814	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:51:14%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img01.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img01.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:43	524456/524456	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:51:18%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img03.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img03.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:45	578179/578179	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:51:18%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img04.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img04.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:47	534591/534591	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:51:14%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img02.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img02.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:51	466727/466727	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:51:22%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img05.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img05.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:52	324371/324371	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:00%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/blog_bg2.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/blog_bg2.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:52	1113571/1113571	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:21%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/testimonial-bg2.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/testimonial-bg2.png	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:52	518163/518163	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:51:23%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img06.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/gallery/protfolio-img06.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:54	586597/586597	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:03%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/inner_b7.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/inner_b7.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:55	866397/866397	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:05%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/inner_b8.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/inner_b8.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:56	452344/452344	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:07%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/inner_b9.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/inner_b9.jpg	(from https://htmldemo.zcubethemes.com/qeducato/index-3.html)
15:18:58	643023/643023	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:57%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/bdrc-bg.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/bdrc-bg.png	(from https://htmldemo.zcubethemes.com/qeducato/about.html)
15:19:00	6511/6511	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:49%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/an-img-20.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/an-img-20.png	(from https://htmldemo.zcubethemes.com/qeducato/about.html)
15:19:00	867256/867256	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:11%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/steps-img-2.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/steps-img-2.png	(from https://htmldemo.zcubethemes.com/qeducato/about.html)
15:19:02	516289/516289	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:51:06%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/features/about_img_05.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/features/about_img_05.png	(from https://htmldemo.zcubethemes.com/qeducato/about.html)
15:19:02	961558/961558	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:09%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/steps-img-3.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/steps-img-3.png	(from https://htmldemo.zcubethemes.com/qeducato/about.html)
15:19:04	536287/536287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:29%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-11.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-11.jpg	(from https://htmldemo.zcubethemes.com/qeducato/courses-2.html)
15:19:04	7370/7370	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20May%202023%2010:44:43%20GMT	https://htmldemo.zcubethemes.com/qeducato/js/jquery.countdown.min.js	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/js/jquery.countdown.min.js	(from https://htmldemo.zcubethemes.com/qeducato/single-event.html)
15:19:04	572784/572784	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:50:30%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/class/class-12.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/class/class-12.jpg	(from https://htmldemo.zcubethemes.com/qeducato/courses-2.html)
15:19:07	418505/418505	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:49:32%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/video-img3.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/video-img3.png	(from https://htmldemo.zcubethemes.com/qeducato/faq.html)
15:19:07	256721/256721	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:47:32%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/404-img.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/404-img.png	(from https://htmldemo.zcubethemes.com/qeducato/404-error.html)
15:19:08	86804/86804	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:48:54%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/bg/quote_bg.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/bg/quote_bg.png	(from https://htmldemo.zcubethemes.com/qeducato/blog.html)
15:19:09	1539/1539	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:51:28%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/icon/blockquote.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/icon/blockquote.png	(from https://htmldemo.zcubethemes.com/qeducato/blog.html)
15:19:11	99261/99261	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:49:40%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/b_details01.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/b_details01.jpg	(from https://htmldemo.zcubethemes.com/qeducato/blog-details.html)
15:19:12	28949/28949	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:49:41%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/b_details02.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/b_details02.jpg	(from https://htmldemo.zcubethemes.com/qeducato/blog-details.html)
15:19:12	1730/1730	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:51:33%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/icon/c_d01.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/icon/c_d01.png	(from https://htmldemo.zcubethemes.com/qeducato/blog-details.html)
15:19:14	39605/39605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:49:42%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/b_details03.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/b_details03.jpg	(from https://htmldemo.zcubethemes.com/qeducato/blog-details.html)
15:19:15	32626/32626	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2010:49:43%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/b_details04.jpg	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/b_details04.jpg	(from https://htmldemo.zcubethemes.com/qeducato/blog-details.html)
15:19:16	21682/21682	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202023%2010:53:28%20GMT	https://htmldemo.zcubethemes.com/qeducato/img/blog/comment/avatar.png	C:/My%20Web%20Sites/examination/htmldemo.zcubethemes.com/qeducato/img/blog/comment/avatar.png	(from https://htmldemo.zcubethemes.com/qeducato/blog-details.html)
